Source Label,Label,Adjusted Time,Target Label,Number of Records
Jane Tyler,calls,1/26/2017 3:46:35 PM,Timothy Gibson,1
Jane Tyler,calls,02-03-2017 17:21,Timothy Gibson,1
Jane Tyler,calls,02-05-2017 20:04,Timothy Gibson,1
Jane Tyler,calls,02-11-2017 18:47,Timothy Gibson,1
Jane Tyler,calls,2/14/2017 7:14:16 AM,Timothy Gibson,1
Jane Tyler,calls,2/17/2017 5:17:01 AM,Timothy Gibson,1
Jane Tyler,calls,2/18/2017 1:10:39 PM,Timothy Gibson,1
Jane Tyler,calls,2/18/2017 3:25:43 PM,Timothy Gibson,1
Jane Tyler,calls,2/20/2017 11:03:23 AM,Timothy Gibson,1
Jane Tyler,calls,2/21/2017 5:26:49 PM,Timothy Gibson,1
Jane Tyler,calls,2/27/2017 6:46:38 PM,Timothy Gibson,1
Jane Tyler,calls,2/28/2017 10:50:59 PM,Timothy Gibson,1
Jane Tyler,calls,03-05-2017 04:02,Timothy Gibson,1
Jane Tyler,calls,3/17/2017 5:51:29 AM,Timothy Gibson,1
Jane Tyler,calls,3/18/2017 7:09:12 PM,Timothy Gibson,1
Jane Tyler,calls,3/19/2017 11:09:00 PM,Timothy Gibson,1
Jane Tyler,calls,3/22/2017 11:03:14 AM,Timothy Gibson,1
Jane Tyler,calls,04-07-2017 16:14,Timothy Gibson,1
Jane Tyler,calls,04-12-2017 18:58,Timothy Gibson,1
Jane Tyler,calls,4/13/2017 4:22:57 PM,Timothy Gibson,1
Jane Tyler,calls,4/19/2017 10:40:51 AM,Timothy Gibson,1
Jane Tyler,calls,4/20/2017 12:18:08 AM,Timothy Gibson,1
Jane Tyler,calls,4/23/2017 11:19:32 AM,Timothy Gibson,1
Jane Tyler,calls,5/27/2017 4:42:20 AM,Timothy Gibson,1
Jane Tyler,calls,06-01-2017 20:18,Timothy Gibson,1
Jane Tyler,calls,6/15/2017 7:10:56 AM,Timothy Gibson,1
Jane Tyler,calls,6/16/2017 1:12:35 PM,Timothy Gibson,1
Jane Tyler,calls,6/17/2017 5:26:55 PM,Timothy Gibson,1
Jane Tyler,calls,6/29/2017 7:18:05 PM,Timothy Gibson,1
Jane Tyler,calls,07-02-2017 02:31,Timothy Gibson,1
Jane Tyler,calls,07-03-2017 22:31,Timothy Gibson,1
Jane Tyler,calls,07-09-2017 14:37,Timothy Gibson,1
Jane Tyler,calls,07-11-2017 00:34,Timothy Gibson,1
Jane Tyler,calls,07-12-2017 01:23,Timothy Gibson,1
Jane Tyler,calls,7/22/2017 4:10:38 AM,Timothy Gibson,1
Jane Tyler,calls,7/28/2017 10:01:11 PM,Timothy Gibson,1
Jane Tyler,calls,8/13/2017 6:30:54 AM,Timothy Gibson,1
Jane Tyler,calls,8/28/2017 7:11:33 PM,Timothy Gibson,1
Jane Tyler,calls,8/31/2017 12:03:43 PM,Timothy Gibson,1
Jane Tyler,calls,09-12-2017 16:57,Timothy Gibson,1
Jane Tyler,calls,9/20/2017 11:08:52 PM,Timothy Gibson,1
Jane Tyler,calls,10-04-2017 14:17,Timothy Gibson,1
Jane Tyler,calls,10/13/2017 3:04:34 PM,Timothy Gibson,1
Jane Tyler,calls,10/20/2017 4:58:52 PM,Timothy Gibson,1
Jane Tyler,calls,11-10-2017 04:05,Timothy Gibson,1
Jane Tyler,calls,11-11-2017 23:19,Timothy Gibson,1
Jane Tyler,calls,11/16/2017 9:14:31 AM,Timothy Gibson,1
Jane Tyler,calls,11/18/2017 5:31:38 AM,Timothy Gibson,1
Jane Tyler,calls,11/23/2017 10:23:20 AM,Timothy Gibson,1
Jane Tyler,calls,11/28/2017 9:28:46 AM,Timothy Gibson,1
Jane Tyler,calls,11/29/2017 3:32:16 PM,Timothy Gibson,1
Jane Tyler,calls,12-05-2017 01:43,Timothy Gibson,1
Jane Tyler,calls,12-11-2017 19:40,Timothy Gibson,1
Jane Tyler,calls,12-12-2017 00:14,Timothy Gibson,1
Jane Tyler,calls,12/22/2017 8:20:21 PM,Timothy Gibson,1
Jane Tyler,calls,12/28/2017 9:41:10 PM,Timothy Gibson,1
Jane Tyler,calls,12/29/2017 3:39:46 AM,Timothy Gibson,1
Kerstin Belveal,calls,12/30/2015 10:47:53 AM,Sheilah Stachniw,1
Kerstin Belveal,calls,05-08-2017 11:38,Sherrell Biebel,1
Kerstin Belveal,calls,5/15/2017 11:38:53 AM,Sherrell Biebel,1
Kerstin Belveal,calls,5/16/2017 11:38:53 AM,Sherrell Biebel,1
Kerstin Belveal,calls,5/17/2017 11:38:53 AM,Sherrell Biebel,1
Kerstin Belveal,calls,5/18/2017 11:38:53 AM,Sherrell Biebel,1
Sheilah Stachniw,calls,04-05-2016 22:59,Kerstin Belveal,1
Sheilah Stachniw,calls,11-08-2015 07:40,Meryl Pastuch,1
Richard Fox,calls,11-03-2015 17:34,Ferne Hards,1
Richard Fox,calls,4/27/2016 5:54:53 AM,Ferne Hards,1
Richard Fox,calls,6/20/2015 8:21:35 AM,Timothy Gibson,1
Richard Fox,calls,8/17/2015 8:09:14 AM,Timothy Gibson,1
Richard Fox,calls,11-06-2015 10:59,Martha Harris,1
Ferne Hards,calls,12-08-2016 11:20,Tobi Gatlin,1
Ferne Hards,calls,11-06-2015 12:54,Sherrell Biebel,1
Tobi Gatlin,calls,07-06-2017 16:18,Jane Tyler,1
Tobi Gatlin,calls,12/19/2015 1:49:53 PM,Sherrell Biebel,1
Tobi Gatlin,calls,10/26/2015 7:24:36 AM,Timothy Gibson,1
Sherrell Biebel,calls,11/27/2015 6:49:53 AM,Refugio Orrantia,1
Sherrell Biebel,calls,11/14/2015 6:32:53 PM,Ramiro Gault,1
Sherrell Biebel,calls,4/27/2017 6:40:53 PM,Jose Ringwald,1
Sherrell Biebel,calls,5/13/2017 11:38:53 AM,Kerstin Belveal,1
Sherrell Biebel,calls,08-11-2017 11:38,Kerstin Belveal,1
Sherrell Biebel,calls,8/26/2017 11:38:53 AM,Kerstin Belveal,1
Sherrell Biebel,calls,09-05-2017 11:38,Kerstin Belveal,1
Sherrell Biebel,calls,11/14/2015 2:22:53 AM,Ferne Hards,1
Sherrell Biebel,calls,01-02-2017 22:17,Tobi Gatlin,1
Patrick Lane,calls,12/20/2015 5:03:53 AM,Martha Harris,1
Lindsy Henion,calls,11-08-2015 15:05,Sheilah Stachniw,1
Timothy Gibson,calls,06-04-2015 21:13,Jane Tyler,1
Timothy Gibson,calls,06-06-2015 16:43,Jane Tyler,1
Timothy Gibson,calls,06-07-2015 04:50,Jane Tyler,1
Timothy Gibson,calls,06-07-2015 05:00,Jane Tyler,1
Timothy Gibson,calls,06-07-2015 07:02,Jane Tyler,1
Timothy Gibson,calls,06-07-2015 09:56,Jane Tyler,1
Timothy Gibson,calls,06-08-2015 01:21,Jane Tyler,1
Timothy Gibson,calls,06-08-2015 09:39,Jane Tyler,1
Timothy Gibson,calls,06-09-2015 22:02,Jane Tyler,1
Timothy Gibson,calls,06-10-2015 00:09,Jane Tyler,1
Timothy Gibson,calls,06-10-2015 02:29,Jane Tyler,1
Timothy Gibson,calls,06-10-2015 17:36,Jane Tyler,1
Timothy Gibson,calls,06-11-2015 04:09,Jane Tyler,1
Timothy Gibson,calls,06-11-2015 12:00,Jane Tyler,1
Timothy Gibson,calls,06-11-2015 13:44,Jane Tyler,1
Timothy Gibson,calls,06-11-2015 17:18,Jane Tyler,1
Timothy Gibson,calls,06-11-2015 20:22,Jane Tyler,1
Timothy Gibson,calls,06-12-2015 18:15,Jane Tyler,1
Timothy Gibson,calls,6/13/2015 4:47:31 AM,Jane Tyler,1
Timothy Gibson,calls,6/14/2015 6:40:54 AM,Jane Tyler,1
Timothy Gibson,calls,6/14/2015 1:18:23 PM,Jane Tyler,1
Timothy Gibson,calls,6/14/2015 7:50:18 PM,Jane Tyler,1
Timothy Gibson,calls,6/15/2015 10:59:04 PM,Jane Tyler,1
Timothy Gibson,calls,6/16/2015 7:58:05 PM,Jane Tyler,1
Timothy Gibson,calls,6/16/2015 11:55:14 PM,Jane Tyler,1
Timothy Gibson,calls,6/18/2015 4:51:51 PM,Jane Tyler,1
Timothy Gibson,calls,6/18/2015 7:33:31 PM,Jane Tyler,1
Timothy Gibson,calls,6/19/2015 11:04:22 AM,Jane Tyler,1
Timothy Gibson,calls,6/20/2015 6:47:56 AM,Jane Tyler,1
Timothy Gibson,calls,6/21/2015 7:13:25 AM,Jane Tyler,1
Timothy Gibson,calls,6/23/2015 5:31:06 AM,Jane Tyler,1
Timothy Gibson,calls,6/24/2015 2:11:15 AM,Jane Tyler,1
Timothy Gibson,calls,6/24/2015 1:21:04 PM,Jane Tyler,1
Timothy Gibson,calls,6/24/2015 1:33:24 PM,Jane Tyler,1
Timothy Gibson,calls,6/24/2015 6:36:51 PM,Jane Tyler,1
Timothy Gibson,calls,6/26/2015 12:34:17 AM,Jane Tyler,1
Timothy Gibson,calls,6/26/2015 2:38:40 PM,Jane Tyler,1
Timothy Gibson,calls,6/27/2015 5:28:25 AM,Jane Tyler,1
Timothy Gibson,calls,6/27/2015 12:25:53 PM,Jane Tyler,1
Timothy Gibson,calls,6/29/2015 1:24:42 PM,Jane Tyler,1
Timothy Gibson,calls,07-03-2015 17:03,Jane Tyler,1
Timothy Gibson,calls,07-05-2015 01:43,Jane Tyler,1
Timothy Gibson,calls,07-07-2015 20:36,Jane Tyler,1
Timothy Gibson,calls,07-08-2015 16:27,Jane Tyler,1
Timothy Gibson,calls,07-08-2015 17:22,Jane Tyler,1
Timothy Gibson,calls,07-10-2015 04:59,Jane Tyler,1
Timothy Gibson,calls,7/13/2015 7:40:56 AM,Jane Tyler,1
Timothy Gibson,calls,7/13/2015 11:12:34 PM,Jane Tyler,1
Timothy Gibson,calls,7/14/2015 3:26:57 PM,Jane Tyler,1
Timothy Gibson,calls,7/15/2015 5:07:35 PM,Jane Tyler,1
Timothy Gibson,calls,7/17/2015 8:51:40 AM,Jane Tyler,1
Timothy Gibson,calls,7/17/2015 11:16:46 AM,Jane Tyler,1
Timothy Gibson,calls,7/18/2015 3:33:46 PM,Jane Tyler,1
Timothy Gibson,calls,7/20/2015 3:46:27 PM,Jane Tyler,1
Timothy Gibson,calls,7/22/2015 7:05:20 AM,Jane Tyler,1
Timothy Gibson,calls,7/23/2015 11:53:36 PM,Jane Tyler,1
Timothy Gibson,calls,7/24/2015 12:46:09 AM,Jane Tyler,1
Timothy Gibson,calls,7/25/2015 9:13:48 PM,Jane Tyler,1
Timothy Gibson,calls,7/26/2015 5:59:21 AM,Jane Tyler,1
Timothy Gibson,calls,7/30/2015 1:02:44 PM,Jane Tyler,1
Timothy Gibson,calls,7/30/2015 7:38:53 PM,Jane Tyler,1
Timothy Gibson,calls,7/31/2015 4:31:21 AM,Jane Tyler,1
Timothy Gibson,calls,08-01-2015 12:28,Jane Tyler,1
Timothy Gibson,calls,08-02-2015 14:30,Jane Tyler,1
Timothy Gibson,calls,08-03-2015 20:34,Jane Tyler,1
Timothy Gibson,calls,08-05-2015 10:45,Jane Tyler,1
Timothy Gibson,calls,08-06-2015 15:18,Jane Tyler,1
Timothy Gibson,calls,08-09-2015 09:02,Jane Tyler,1
Timothy Gibson,calls,08-12-2015 22:03,Jane Tyler,1
Timothy Gibson,calls,8/17/2015 10:44:24 AM,Jane Tyler,1
Timothy Gibson,calls,8/20/2015 7:38:01 AM,Jane Tyler,1
Timothy Gibson,calls,8/23/2015 1:57:55 PM,Jane Tyler,1
Timothy Gibson,calls,8/25/2015 8:15:11 PM,Jane Tyler,1
Timothy Gibson,calls,8/26/2015 4:55:49 AM,Jane Tyler,1
Timothy Gibson,calls,8/28/2015 8:44:32 PM,Jane Tyler,1
Timothy Gibson,calls,8/30/2015 9:23:04 AM,Jane Tyler,1
Timothy Gibson,calls,8/30/2015 8:23:17 PM,Jane Tyler,1
Timothy Gibson,calls,09-01-2015 06:12,Jane Tyler,1
Timothy Gibson,calls,09-01-2015 08:14,Jane Tyler,1
Timothy Gibson,calls,09-06-2015 17:46,Jane Tyler,1
Timothy Gibson,calls,09-09-2015 01:01,Jane Tyler,1
Timothy Gibson,calls,09-09-2015 16:32,Jane Tyler,1
Timothy Gibson,calls,09-09-2015 17:54,Jane Tyler,1
Timothy Gibson,calls,09-10-2015 07:33,Jane Tyler,1
Timothy Gibson,calls,9/13/2015 10:59:03 PM,Jane Tyler,1
Timothy Gibson,calls,9/19/2015 8:17:19 AM,Jane Tyler,1
Timothy Gibson,calls,9/19/2015 5:50:31 PM,Jane Tyler,1
Timothy Gibson,calls,9/20/2015 1:20:55 AM,Jane Tyler,1
Timothy Gibson,calls,9/25/2015 1:34:45 AM,Jane Tyler,1
Timothy Gibson,calls,9/26/2015 7:08:03 AM,Jane Tyler,1
Timothy Gibson,calls,9/30/2015 4:01:05 PM,Jane Tyler,1
Timothy Gibson,calls,10-04-2015 01:45,Jane Tyler,1
Timothy Gibson,calls,10-04-2015 04:14,Jane Tyler,1
Timothy Gibson,calls,10-04-2015 11:27,Jane Tyler,1
Timothy Gibson,calls,10-06-2015 05:19,Jane Tyler,1
Timothy Gibson,calls,10-08-2015 01:30,Jane Tyler,1
Timothy Gibson,calls,10-09-2015 16:52,Jane Tyler,1
Timothy Gibson,calls,10-09-2015 21:19,Jane Tyler,1
Timothy Gibson,calls,10-10-2015 04:36,Jane Tyler,1
Timothy Gibson,calls,10/16/2015 2:42:24 PM,Jane Tyler,1
Timothy Gibson,calls,10/18/2015 1:33:36 PM,Jane Tyler,1
Timothy Gibson,calls,10/22/2015 12:20:56 AM,Jane Tyler,1
Timothy Gibson,calls,10/22/2015 1:55:57 AM,Jane Tyler,1
Timothy Gibson,calls,10/23/2015 9:38:39 AM,Jane Tyler,1
Timothy Gibson,calls,10/24/2015 3:21:29 AM,Jane Tyler,1
Timothy Gibson,calls,10/24/2015 9:49:52 PM,Jane Tyler,1
Timothy Gibson,calls,10/28/2015 11:51:58 AM,Jane Tyler,1
Timothy Gibson,calls,11-01-2015 06:46,Jane Tyler,1
Timothy Gibson,calls,11-02-2015 06:15,Jane Tyler,1
Timothy Gibson,calls,11-05-2015 11:16,Jane Tyler,1
Timothy Gibson,calls,11-06-2015 18:49,Jane Tyler,1
Timothy Gibson,calls,11/13/2015 1:00:23 PM,Jane Tyler,1
Timothy Gibson,calls,11/17/2015 10:55:41 PM,Jane Tyler,1
Timothy Gibson,calls,11/23/2015 9:59:23 PM,Jane Tyler,1
Timothy Gibson,calls,11/30/2015 10:51:53 AM,Jane Tyler,1
Timothy Gibson,calls,12-03-2015 12:13,Jane Tyler,1
Timothy Gibson,calls,12-04-2015 00:33,Jane Tyler,1
Timothy Gibson,calls,12-04-2015 06:45,Jane Tyler,1
Timothy Gibson,calls,12-08-2015 06:01,Jane Tyler,1
Timothy Gibson,calls,12-08-2015 10:06,Jane Tyler,1
Timothy Gibson,calls,12-08-2015 17:53,Jane Tyler,1
Timothy Gibson,calls,12-09-2015 22:04,Jane Tyler,1
Timothy Gibson,calls,12/14/2015 8:03:26 PM,Jane Tyler,1
Timothy Gibson,calls,12/19/2015 5:37:31 PM,Jane Tyler,1
Timothy Gibson,calls,12/26/2015 8:53:15 PM,Jane Tyler,1
Timothy Gibson,calls,12/26/2015 10:23:44 PM,Jane Tyler,1
Timothy Gibson,calls,12/31/2015 7:22:46 AM,Jane Tyler,1
Timothy Gibson,calls,01-01-2016 13:01,Jane Tyler,1
Timothy Gibson,calls,01-03-2016 08:38,Jane Tyler,1
Timothy Gibson,calls,01-04-2016 06:31,Jane Tyler,1
Timothy Gibson,calls,01-04-2016 19:49,Jane Tyler,1
Timothy Gibson,calls,01-12-2016 06:38,Jane Tyler,1
Timothy Gibson,calls,1/14/2016 8:46:56 PM,Jane Tyler,1
Timothy Gibson,calls,1/19/2016 5:33:03 PM,Jane Tyler,1
Timothy Gibson,calls,1/25/2016 4:29:31 AM,Jane Tyler,1
Timothy Gibson,calls,1/27/2016 12:47:05 PM,Jane Tyler,1
Timothy Gibson,calls,1/28/2016 2:00:06 AM,Jane Tyler,1
Timothy Gibson,calls,02-03-2016 17:06,Jane Tyler,1
Timothy Gibson,calls,02-08-2016 18:57,Jane Tyler,1
Timothy Gibson,calls,2/15/2016 6:48:22 AM,Jane Tyler,1
Timothy Gibson,calls,2/18/2016 8:41:16 AM,Jane Tyler,1
Timothy Gibson,calls,2/26/2016 4:59:16 PM,Jane Tyler,1
Timothy Gibson,calls,2/28/2016 12:23:55 PM,Jane Tyler,1
Timothy Gibson,calls,2/28/2016 3:43:04 PM,Jane Tyler,1
Timothy Gibson,calls,03-01-2016 13:10,Jane Tyler,1
Timothy Gibson,calls,03-05-2016 09:37,Jane Tyler,1
Timothy Gibson,calls,3/24/2016 2:33:29 PM,Jane Tyler,1
Timothy Gibson,calls,3/27/2016 8:25:34 AM,Jane Tyler,1
Timothy Gibson,calls,3/28/2016 11:02:14 PM,Jane Tyler,1
Timothy Gibson,calls,04-01-2016 11:15,Jane Tyler,1
Timothy Gibson,calls,04-01-2016 21:42,Jane Tyler,1
Timothy Gibson,calls,04-02-2016 15:30,Jane Tyler,1
Timothy Gibson,calls,04-02-2016 22:56,Jane Tyler,1
Timothy Gibson,calls,04-03-2016 01:01,Jane Tyler,1
Timothy Gibson,calls,04-04-2016 05:52,Jane Tyler,1
Timothy Gibson,calls,04-06-2016 03:03,Jane Tyler,1
Timothy Gibson,calls,04-11-2016 22:01,Jane Tyler,1
Timothy Gibson,calls,04-12-2016 19:34,Jane Tyler,1
Timothy Gibson,calls,4/18/2016 9:47:04 PM,Jane Tyler,1
Timothy Gibson,calls,4/19/2016 7:39:48 PM,Jane Tyler,1
Timothy Gibson,calls,4/20/2016 3:38:07 AM,Jane Tyler,1
Timothy Gibson,calls,4/26/2016 3:28:10 PM,Jane Tyler,1
Timothy Gibson,calls,4/27/2016 10:37:16 PM,Jane Tyler,1
Timothy Gibson,calls,4/29/2016 10:45:39 PM,Jane Tyler,1
Timothy Gibson,calls,4/30/2016 3:52:29 AM,Jane Tyler,1
Timothy Gibson,calls,05-07-2016 06:03,Jane Tyler,1
Timothy Gibson,calls,05-09-2016 21:06,Jane Tyler,1
Timothy Gibson,calls,05-10-2016 17:18,Jane Tyler,1
Timothy Gibson,calls,05-11-2016 17:36,Jane Tyler,1
Timothy Gibson,calls,5/13/2016 8:46:44 AM,Jane Tyler,1
Timothy Gibson,calls,5/14/2016 6:07:37 AM,Jane Tyler,1
Timothy Gibson,calls,5/17/2016 1:00:02 AM,Jane Tyler,1
Timothy Gibson,calls,5/17/2016 2:23:59 PM,Jane Tyler,1
Timothy Gibson,calls,5/20/2016 10:23:21 AM,Jane Tyler,1
Timothy Gibson,calls,5/20/2016 10:24:13 AM,Jane Tyler,1
Timothy Gibson,calls,5/22/2016 3:46:08 AM,Jane Tyler,1
Timothy Gibson,calls,5/24/2016 1:55:17 PM,Jane Tyler,1
Timothy Gibson,calls,06-05-2016 00:59,Jane Tyler,1
Timothy Gibson,calls,06-08-2016 15:53,Jane Tyler,1
Timothy Gibson,calls,06-09-2016 21:50,Jane Tyler,1
Timothy Gibson,calls,06-11-2016 22:41,Jane Tyler,1
Timothy Gibson,calls,6/25/2016 7:16:04 AM,Jane Tyler,1
Timothy Gibson,calls,6/25/2016 11:50:12 AM,Jane Tyler,1
Timothy Gibson,calls,07-05-2016 00:16,Jane Tyler,1
Timothy Gibson,calls,07-05-2016 16:21,Jane Tyler,1
Timothy Gibson,calls,07-07-2016 14:52,Jane Tyler,1
Timothy Gibson,calls,07-07-2016 22:00,Jane Tyler,1
Timothy Gibson,calls,7/14/2016 6:58:33 AM,Jane Tyler,1
Timothy Gibson,calls,7/16/2016 1:52:38 AM,Jane Tyler,1
Timothy Gibson,calls,7/16/2016 2:03:58 PM,Jane Tyler,1
Timothy Gibson,calls,7/22/2016 3:05:20 AM,Jane Tyler,1
Timothy Gibson,calls,7/27/2016 12:16:00 AM,Jane Tyler,1
Timothy Gibson,calls,7/30/2016 9:16:49 PM,Jane Tyler,1
Timothy Gibson,calls,7/31/2016 7:40:53 PM,Jane Tyler,1
Timothy Gibson,calls,08-11-2016 15:47,Jane Tyler,1
Timothy Gibson,calls,8/31/2016 12:46:49 AM,Jane Tyler,1
Timothy Gibson,calls,09-11-2016 19:34,Jane Tyler,1
Timothy Gibson,calls,09-12-2016 01:09,Jane Tyler,1
Timothy Gibson,calls,9/14/2016 2:03:10 PM,Jane Tyler,1
Timothy Gibson,calls,9/16/2016 6:45:59 PM,Jane Tyler,1
Timothy Gibson,calls,9/16/2016 10:09:33 PM,Jane Tyler,1
Timothy Gibson,calls,9/20/2016 11:19:45 PM,Jane Tyler,1
Timothy Gibson,calls,9/26/2016 11:38:15 PM,Jane Tyler,1
Timothy Gibson,calls,9/28/2016 4:02:09 AM,Jane Tyler,1
Timothy Gibson,calls,10-01-2016 21:35,Jane Tyler,1
Timothy Gibson,calls,10-02-2016 02:12,Jane Tyler,1
Timothy Gibson,calls,10-03-2016 20:29,Jane Tyler,1
Timothy Gibson,calls,10-06-2016 02:51,Jane Tyler,1
Timothy Gibson,calls,10/14/2016 5:51:45 AM,Jane Tyler,1
Timothy Gibson,calls,10/14/2016 2:27:31 PM,Jane Tyler,1
Timothy Gibson,calls,10/15/2016 3:35:24 AM,Jane Tyler,1
Timothy Gibson,calls,10/27/2016 7:18:27 PM,Jane Tyler,1
Timothy Gibson,calls,11-06-2016 00:44,Jane Tyler,1
Timothy Gibson,calls,11-07-2016 00:26,Jane Tyler,1
Timothy Gibson,calls,11-07-2016 16:53,Jane Tyler,1
Timothy Gibson,calls,11/18/2016 5:42:59 AM,Jane Tyler,1
Timothy Gibson,calls,11/21/2016 7:02:37 PM,Jane Tyler,1
Timothy Gibson,calls,11/22/2016 12:55:32 AM,Jane Tyler,1
Timothy Gibson,calls,12-04-2016 12:34,Jane Tyler,1
Timothy Gibson,calls,12-10-2016 22:57,Jane Tyler,1
Timothy Gibson,calls,12-11-2016 15:02,Jane Tyler,1
Timothy Gibson,calls,12/13/2016 7:32:53 PM,Jane Tyler,1
Timothy Gibson,calls,12/17/2016 2:22:35 AM,Jane Tyler,1
Timothy Gibson,calls,01-01-2017 11:52,Jane Tyler,1
Timothy Gibson,calls,01-03-2017 21:41,Jane Tyler,1
Timothy Gibson,calls,01-10-2017 00:38,Jane Tyler,1
Timothy Gibson,calls,01-10-2017 22:22,Jane Tyler,1
Timothy Gibson,calls,1/30/2017 3:23:55 PM,Jane Tyler,1
Timothy Gibson,calls,02-02-2017 18:47,Jane Tyler,1
Timothy Gibson,calls,2/13/2017 7:47:01 PM,Jane Tyler,1
Timothy Gibson,calls,03-05-2017 06:52,Jane Tyler,1
Timothy Gibson,calls,03-11-2017 07:12,Jane Tyler,1
Timothy Gibson,calls,3/14/2017 6:44:12 PM,Jane Tyler,1
Timothy Gibson,calls,3/25/2017 5:37:37 PM,Jane Tyler,1
Timothy Gibson,calls,3/27/2017 3:03:15 PM,Jane Tyler,1
Timothy Gibson,calls,3/28/2017 12:46:48 AM,Jane Tyler,1
Timothy Gibson,calls,3/30/2017 2:13:43 PM,Jane Tyler,1
Timothy Gibson,calls,04-05-2017 17:03,Jane Tyler,1
Timothy Gibson,calls,04-06-2017 14:07,Jane Tyler,1
Timothy Gibson,calls,4/15/2017 2:32:04 AM,Jane Tyler,1
Timothy Gibson,calls,4/15/2017 5:02:13 AM,Jane Tyler,1
Timothy Gibson,calls,4/25/2017 7:46:48 AM,Jane Tyler,1
Timothy Gibson,calls,4/30/2017 6:21:33 AM,Jane Tyler,1
Timothy Gibson,calls,05-02-2017 11:30,Jane Tyler,1
Timothy Gibson,calls,05-05-2017 04:48,Jane Tyler,1
Timothy Gibson,calls,5/18/2017 2:50:48 AM,Jane Tyler,1
Timothy Gibson,calls,5/20/2017 1:50:38 AM,Jane Tyler,1
Timothy Gibson,calls,5/25/2017 7:36:09 PM,Jane Tyler,1
Timothy Gibson,calls,5/31/2017 12:44:24 PM,Jane Tyler,1
Timothy Gibson,calls,06-03-2017 11:36,Jane Tyler,1
Timothy Gibson,calls,6/19/2017 6:32:13 AM,Jane Tyler,1
Timothy Gibson,calls,6/22/2017 11:54:55 AM,Jane Tyler,1
Timothy Gibson,calls,6/29/2017 9:26:22 PM,Jane Tyler,1
Timothy Gibson,calls,07-04-2017 07:45,Jane Tyler,1
Timothy Gibson,calls,07-04-2017 07:58,Jane Tyler,1
Timothy Gibson,calls,07-04-2017 10:05,Jane Tyler,1
Timothy Gibson,calls,7/15/2017 7:45:04 AM,Jane Tyler,1
Timothy Gibson,calls,7/20/2017 3:34:09 AM,Jane Tyler,1
Timothy Gibson,calls,7/23/2017 1:37:47 PM,Jane Tyler,1
Timothy Gibson,calls,7/23/2017 11:24:14 PM,Jane Tyler,1
Timothy Gibson,calls,08-10-2017 11:32,Jane Tyler,1
Timothy Gibson,calls,8/24/2017 9:14:52 AM,Jane Tyler,1
Timothy Gibson,calls,8/29/2017 3:03:59 AM,Jane Tyler,1
Timothy Gibson,calls,09-01-2017 13:41,Jane Tyler,1
Timothy Gibson,calls,09-03-2017 16:04,Jane Tyler,1
Timothy Gibson,calls,9/15/2017 9:23:53 AM,Jane Tyler,1
Timothy Gibson,calls,9/27/2017 10:54:50 PM,Jane Tyler,1
Timothy Gibson,calls,9/30/2017 3:13:14 PM,Jane Tyler,1
Timothy Gibson,calls,10/21/2017 12:52:21 AM,Jane Tyler,1
Timothy Gibson,calls,10/30/2017 3:56:20 PM,Jane Tyler,1
Timothy Gibson,calls,11-01-2017 21:21,Jane Tyler,1
Timothy Gibson,calls,11/14/2017 12:03:20 PM,Jane Tyler,1
Timothy Gibson,calls,11/14/2017 9:01:32 PM,Jane Tyler,1
Timothy Gibson,calls,11/18/2017 1:17:04 PM,Jane Tyler,1
Timothy Gibson,calls,12/13/2017 7:16:14 PM,Jane Tyler,1
Timothy Gibson,calls,12/15/2017 7:02:42 PM,Jane Tyler,1
Timothy Gibson,calls,12/18/2017 2:42:05 PM,Jane Tyler,1
Timothy Gibson,calls,12-08-2017 14:22,Lindsy Henion,1
Meryl Pastuch,calls,11-06-2015 21:38,Madeline Nindorf,1
Meryl Pastuch,calls,5/23/2016 10:11:53 AM,Madeline Nindorf,1
Meryl Pastuch,calls,11/25/2015 10:10:53 AM,Sheilah Stachniw,1
Rosalia Larroque,calls,01-04-2016 22:32,Sheilah Stachniw,1
Julie Tierno,calls,12-03-2015 06:20,Madeline Nindorf,1
Julie Tierno,calls,11-06-2015 12:47,Ferne Hards,1
Martha Harris,calls,02-12-2016 05:38,Madeline Nindorf,1
Martha Harris,calls,12/26/2015 10:14:53 AM,Patrick Lane,1
Martha Harris,calls,5/20/2016 5:32:53 AM,Patrick Lane,1
Refugio Orrantia,emails,5/24/2016 8:38:53 PM,Ferne Hards,1
Refugio Orrantia,emails,11/21/2015 5:38:53 PM,Sherrell Biebel,1
Melita Scarpaci,emails,03-12-2016 14:38,Sheilah Stachniw,1
Ramiro Gault,emails,01-03-2017 21:38,Sherrell Biebel,1
Alex Hall,emails,3/16/2016 3:38:53 PM,Sherrell Biebel,1
Lizbeth Jindra,emails,1/30/2016 6:38:53 AM,Sheilah Stachniw,1
Jane Tyler,emails,6/23/2015 11:04:40 PM,Richard Fox,1
Jane Tyler,emails,06-05-2015 11:02,Timothy Gibson,1
Jane Tyler,emails,06-05-2015 11:26,Timothy Gibson,1
Jane Tyler,emails,06-05-2015 12:06,Timothy Gibson,1
Jane Tyler,emails,06-05-2015 19:29,Timothy Gibson,1
Jane Tyler,emails,06-06-2015 02:46,Timothy Gibson,1
Jane Tyler,emails,06-06-2015 10:05,Timothy Gibson,1
Jane Tyler,emails,06-06-2015 13:34,Timothy Gibson,1
